60459	101679	58288	136105	162350	24	216	365	72	1302	2118	24
60348	101503	58181	105459	137299	23	188	321	69	1778	2806	23
59946	100873	57826	45739	66419	20	142	245	48	455	755	20
59826	100678	57712	139238	164059	24	422	711	106	386	639	24
59730	100548	57578	76328	106072	22	181	311	58	2162	3535	22
59628	100353	57524	3517	5745	14	80	141	38	70	121	14
59574	100266	57471	110957	141912	23	141	238	37	1435	2326	23
59559	100269	57412	164363	181825	26	196	334	76	5942	9356	26
59521	100315	57525	176123	184126	27	205	347	87	4656	7486	27
59330	99865	57242	130275	158847	24	464	778	102	2802	4579	24
59034	99424	56940	26131	39700	18	472	796	92	341	563	18
58980	99287	56921	153193	175921	25	795	1341	59	2524	4035	25
58866	99147	56779	175053	184106	27	284	475	37	4721	7530	27
58597	98723	56526	86210	115339	22	179	305	52	937	1515	22
58473	98462	56434	39049	59133	20	265	447	36	398	664	20
58290	98162	56256	81699	111271	22	109	185	42	841	1365	22
57840	97421	55828	120670	152317	24	92	162	48	2267	3675	24
57714	97209	55704	80785	110392	22	300	515	82	1231	1981	22
57598	97235	55713	103890	135937	23	142	249	53	780	1245	23
57568	97073	55576	72157	102111	22	635	1074	86	839	1378	22
57324	96574	55327	13232	21374	17	115	198	39	185	313	17
57277	96727	55421	32775	49209	19	266	457	39	575	946	19
57178	96573	55323	145616	171576	25	48	86	29	2021	3278	25
57111	96238	55132	73519	103461	22	124	214	48	601	980	22
56868	95847	54904	164323	181841	26	367	622	122	1838	2975	26
56571	95370	54623	157039	177523	25	284	486	55	3274	5232	25
56563	95447	54631	60447	86621	21	265	454	65	1073	1729	21
56553	95337	54605	42227	60422	19	143	245	45	55	92	19
56334	94989	54404	121494	152944	24	267	443	44	310	516	24
55970	94497	54077	62213	88512	21	268	457	77	558	919	21
55818	94168	53907	113036	143558	23	384	650	97	2246	3612	23
55761	94079	53851	59611	85716	21	72	125	37	662	1088	21
55565	93850	53710	91181	122291	22	314	537	42	3394	5492	24
55500	93652	53601	61362	87525	21	451	763	83	918	1482	21
55385	93552	53537	158545	177836	25	261	447	57	2111	3408	25
55330	93602	53595	110886	141401	23	342	568	83	708	1153	23
55180	93125	53295	6700	10733	15	99	171	25	188	311	15
54883	92636	53006	86226	115356	22	250	422	80	1710	2751	22
54712	92363	52854	40507	60749	20	431	734	74	476	785	20
54629	92309	52806	9914	16064	16	349	592	66	39	67	16
54302	91928	52617	2389	3942	13	625	1058	75	73	123	13
54262	91636	52427	119994	148677	23	272	461	67	1868	2984	23
54103	91377	52271	104771	136733	23	363	612	87	1398	2224	23
54076	91332	52244	44156	64771	20	463	784	96	787	1267	20
54022	91242	52194	22197	33893	18	89	154	42	152	257	18
53880	91089	52100	10384	16693	16	355	596	100	259	429	16
53810	91101	52137	67226	93625	21	118	205	37	1429	2291	21
53571	90574	51805	174998	184106	27	132	224	47	5433	8682	27
53470	90329	51674	48985	69919	20	95	165	46	958	1540	20
53410	90230	51620	81003	110600	22	258	435	48	2101	3407	22
53371	90168	51581	31387	47725	19	55	99	31	353	574	19
53303	90262	51653	173302	183957	27	130	224	43	4607	7422	27
53296	90038	51512	3233	5355	14	554	933	64	103	180	14
52912	89517	51188	133782	162520	24	205	353	54	2904	4703	24
52556	88819	50811	118681	147817	23	87	153	43	1059	1727	23
52240	88402	50548	105555	133763	22	67	115	34	218	358	22
52208	88254	50472	167254	182351	26	504	854	96	1013	1651	26
52066	88100	50382	90322	121526	22	335	565	88	1141	1865	22
52058	88026	50334	7292	12118	16	48	85	30	84	149	16
51935	87825	50215	69131	95684	21	201	338	55	560	915	21
51901	87827	50223	174451	184106	27	61	111	29	5568	8845	27
51692	87640	50131	160794	178546	25	60	106	35	2900	4620	25
51629	87532	50069	38131	55457	19	269	447	33	394	654	19
51376	86951	49722	130535	159022	24	110	190	40	1999	3186	24
51311	87017	49763	68271	94627	21	335	570	69	1567	2502	21
51201	86637	49542	23813	35912	18	81	140	28	238	384	18
51116	86515	49471	63538	89907	21	199	341	63	602	980	21
50898	86164	49270	161814	181021	26	195	333	74	3940	6290	26
50740	85892	49116	162194	181062	26	802	1363	140	4707	7580	26
50579	85805	49061	116132	145348	23	765	1301	129	384	628	23
50494	85467	48874	122358	153579	24	267	443	66	2017	3253	24
50494	85467	48874	143821	168403	24	337	568	116	2295	3704	24
50200	85012	48602	52040	73156	20	162	266	38	557	933	20
50101	84848	48505	74622	101340	21	319	535	47	853	1361	21
49931	84735	48455	77928	104661	21	79	135	29	904	1468	21
49639	84089	48070	133505	162334	24	149	257	54	1525	2479	24
49453	83791	47893	104418	136444	23	71	119	29	1670	2675	23
49319	83575	47768	75470	105267	22	92	159	36	1147	1882	22
49303	83548	47748	122490	153713	24	233	386	48	1157	1893	24
49234	83443	47694	90673	119415	22	79	139	42	1076	1751	22
49174	83354	47626	116785	149387	24	120	206	40	529	865	24
49000	83068	47460	25262	37667	18	80	134	38	80	136	18
48712	82577	47184	20548	31887	18	211	353	32	405	667	18
48337	81951	46818	39907	60081	20	149	249	30	567	930	20
48331	81940	46812	52696	73852	20	132	228	46	263	432	20
48316	81916	46816	45152	67294	20	787	1311	108	887	1457	20
48211	81741	46698	177092	184216	28	343	583	106	4008	6456	28
48208	81923	46854	9117	14535	16	224	379	40	201	328	16
48139	81617	46632	164160	181793	26	168	286	70	4330	6945	26
48094	81738	46741	118686	147367	23	70	122	35	1007	1620	23
47788	81045	46308	164630	181877	26	344	589	60	5023	8012	26
47764	81183	46423	160940	178594	25	315	531	55	2815	4560	25
47659	80833	46180	20629	31987	18	160	278	42	464	755	18
47641	80979	46303	153219	175622	25	705	1181	129	2760	4439	25
47407	80412	45937	142928	169931	25	529	900	67	3214	5201	25
47131	80125	45805	74944	101571	21	288	480	47	895	1470	21
47077	79857	45614	118152	150438	24	307	516	60	885	1431	24
46999	79733	45540	22292	34021	18	105	182	44	303	488	18
46976	79717	45540	167039	183179	26	432	723	110	6053	9697	26
46886	79565	45458	48860	69806	20	261	442	76	677	1075	20
46672	79184	45224	17546	28232	18	324	547	114	628	1045	20
46615	79094	45172	77995	107716	22	286	477	48	884	1431	22
46483	78875	45043	117912	147268	23	224	385	83	1351	2217	23
46412	78773	45000	18719	29669	18	60	99	32	235	384	18
46360	78670	44922	135217	161918	24	159	272	72	1295	2109	24
46357	78665	44922	80348	109946	22	503	847	64	664	1091	22
45992	78078	44592	164403	181825	26	161	274	56	2694	4363	26
45764	77701	44368	4825	7743	14	222	377	52	96	166	14
45703	77810	44433	15020	23677	17	100	176	35	128	220	17
45533	77313	44145	32783	49258	19	125	218	43	366	589	19
45526	77299	44119	41465	59568	19	180	300	37	385	637	19
45470	77212	44064	129402	158324	24	451	764	72	1941	3125	24
45452	77181	44046	139287	164093	24	96	168	44	1860	3004	24
45313	76952	43916	21744	33353	18	204	346	56	218	368	18
45079	76758	43825	152957	175518	25	337	577	81	2671	4296	25
44740	75989	43366	80858	110437	22	37	67	22	898	1448	22
44566	75702	43195	149939	174115	25	486	813	91	2316	3806	25
44531	75712	43222	132174	160043	24	126	215	48	1394	2263	24
44497	75590	43130	19649	30777	18	64	112	18	438	714	18
44491	75580	43124	20886	32291	18	59	106	18	378	613	18
44294	75317	42990	9452	14978	16	48	84	16	153	250	16
44171	75051	42829	7534	11867	15	71	124	19	205	338	15
43874	74561	42548	178767	184223	28	407	692	112	7321	11517	28
43766	74433	42478	84011	113371	22	829	1406	188	834	1345	22
43682	74249	42369	152428	175581	25	110	192	33	2747	4411	27
43679	74285	42391	154789	176259	25	515	866	125	4994	7989	25
43448	73869	42155	7795	12209	15	186	319	61	91	154	15
43307	73632	42021	121983	150076	23	349	591	55	1887	3077	23
43199	73449	41920	84978	114232	22	435	742	72	1640	2654	22
42752	72715	41486	132702	160394	24	161	269	56	2060	3324	24
42338	72033	41084	22664	34479	18	154	267	52	365	598	18
42200	71805	40951	62625	88813	21	323	553	89	932	1511	21
42194	71797	40945	105721	137534	23	122	212	31	1343	2139	23
42188	71774	40954	123205	154175	24	118	202	52	1685	2715	24
42098	71637	40851	66599	93099	21	739	1255	121	687	1132	21
41969	71420	40724	163557	181652	26	210	354	54	4738	7663	26
41783	71106	40541	40232	58186	19	105	181	19	433	711	19
41528	70692	40302	18443	29341	18	283	474	72	218	363	18
41054	69923	39858	73400	103332	22	377	635	68	1672	2690	22
40840	69639	39719	12873	20893	17	168	286	57	185	320	17
40835	69544	39649	68603	95007	21	169	288	51	570	911	21
40463	68948	39294	156559	178527	26	581	975	88	4126	6617	26
40448	68921	39280	46429	67168	20	461	770	76	427	716	20
40411	68917	39299	149727	173945	25	521	870	91	1792	2884	25
40313	68702	39148	179670	184223	28	136	228	42	7464	11824	28
40307	68691	39142	178130	184223	28	807	1351	132	6668	10495	28
40133	68402	38973	41079	59117	19	77	137	33	424	696	19
40103	68339	38950	138280	163528	24	295	491	28	2425	3904	24
39949	68131	38855	110284	140942	23	380	636	71	846	1367	23
39914	68030	38767	118235	147492	23	97	173	29	970	1562	23
39769	67830	38685	178227	184126	27	137	229	45	5546	8843	27
39695	67669	38566	73648	103586	22	288	490	78	746	1210	22
39689	67659	38560	47346	68157	20	166	284	64	508	830	20
39308	67026	38197	6877	10978	15	618	1025	43	110	186	15
39194	66832	38085	32996	49706	19	180	306	47	202	336	19
38870	66283	37759	72134	98693	21	254	432	49	2651	4217	21
38846	66246	37753	37437	55075	19	89	155	37	388	643	19
38831	66220	37739	151068	174829	25	215	373	69	3871	6305	25
38831	66218	37721	29968	45947	19	148	252	41	940	1539	19
38831	66218	37722	48457	69348	20	149	253	42	1680	2698	20
38558	65779	37473	146794	172315	25	110	186	37	5470	8660	25
38429	65567	37354	127813	157355	24	382	650	62	3959	6253	24
38309	65364	37243	122790	150576	23	661	1106	77	1917	3068	23
38261	65290	37186	83205	115318	22	176	301	72	1209	1979	22
38222	65226	37147	59837	85953	21	174	299	75	267	438	21
38216	65216	37142	144449	168665	24	301	514	88	1862	2991	24
38083	65042	37053	107322	138631	23	639	1089	89	1898	3044	23
37502	64005	36467	107519	139060	23	283	479	67	1839	2948	23
37433	63884	36402	117925	150267	24	71	123	34	1789	2887	24
36704	62674	35708	118200	150492	24	310	524	76	2567	4115	24
36600	62518	35602	105470	133695	22	189	329	42	570	919	22
36497	62327	35506	159855	180066	26	131	227	60	3761	6115	26
36480	62333	35496	128064	158573	24	464	775	48	2017	3237	24
36410	62256	35439	160069	178379	25	503	841	47	3599	5834	25
36272	61967	35292	140124	164565	24	454	768	78	891	1461	24
36254	61933	35274	177313	184216	28	531	891	72	9644	15105	28
36197	61838	35218	1231	2057	12	22	39	12	32	56	12
35867	61278	34900	91009	119683	22	442	754	64	822	1336	22
35841	61244	34870	83024	115158	22	211	361	46	1580	2523	22
35744	61068	34778	163203	181525	26	380	648	96	2477	3980	26
35612	60850	34656	117650	150073	24	406	683	58	3537	5649	24
35516	60757	34567	75257	101937	21	199	335	31	393	653	21
35286	60332	34346	48396	70825	20	377	643	72	510	836	20
34656	59271	33733	78710	105465	21	253	431	75	377	610	21
34523	59071	33602	19932	31133	18	129	222	38	155	260	18
34514	59057	33587	156376	177023	25	85	149	45	2026	3291	25
34440	58904	33524	119337	151334	24	72	124	36	2479	4003	24
34160	58455	33249	158191	177719	25	140	240	43	3037	4909	25
33908	58052	33020	17868	28626	18	514	860	114	403	657	18
33785	57851	32904	44986	65654	20	198	335	58	429	690	20
33692	57691	32816	48226	69098	20	251	428	54	462	748	20
33674	57658	32785	159077	178107	25	84	147	43	2146	3527	25
33662	57640	32786	49377	70335	20	77	133	30	428	701	20
33240	56894	32365	41688	59747	19	364	615	95	263	419	19
33158	56806	32295	142674	169779	25	406	686	81	2822	4538	25
33069	56606	32198	49165	71660	20	347	583	72	401	669	20
32858	56319	32013	32476	49050	19	520	872	109	231	382	19
32825	56258	31982	80769	110342	22	124	215	46	416	679	22
32783	56184	31940	81763	111332	22	555	935	118	512	857	22
32718	56014	31854	23189	35126	18	280	469	50	90	151	18
32660	55975	31819	67090	93603	21	239	406	77	788	1274	21
32586	55788	31724	90244	119043	22	181	304	52	534	882	22
32130	55037	31285	175766	184106	27	102	176	45	3564	5642	27
32124	55027	31279	147020	172391	25	516	883	93	4384	6924	25
32111	55056	31292	4469	7058	14	140	239	48	37	62	14
32045	54944	31230	155809	178083	26	414	698	102	3496	5622	26
32030	54921	31216	164110	181739	26	624	1047	130	1772	2855	26
31815	54522	30986	62291	85480	20	99	172	50	746	1213	20
31769	54487	30962	52578	73712	20	469	787	74	509	825	20
31706	54381	30904	132546	160294	24	399	668	98	2477	4067	24
31517	54047	30719	109173	140079	23	678	1136	87	4194	6735	25
31346	53749	30551	31406	47642	19	81	138	19	711	1154	19
31232	53567	30441	2827	4549	13	59	101	25	30	49	13
30774	52787	29971	17763	27196	17	89	151	35	233	382	17
30285	51961	29495	146800	172246	25	229	392	81	849	1377	25
30236	51885	29473	152465	175605	25	153	266	65	2466	4005	25
30128	51704	29370	44141	64751	20	132	232	50	613	1000	20
29993	51480	29239	154356	176431	25	370	623	115	1926	3103	25
29661	50922	28902	83654	115685	22	733	1231	130	999	1657	22
28700	49298	27986	128218	157627	24	225	379	48	1831	2915	24
28604	49130	27892	125668	155951	24	780	1311	94	1137	1849	24
28542	49028	27819	150751	174409	25	180	310	73	2892	4629	25
28223	48499	27523	61768	88004	21	158	269	49	1025	1644	21
27518	47293	26835	174588	184125	27	468	792	97	6825	10907	27
27485	47240	26807	156313	176995	25	669	1138	91	2347	3837	25
26882	46194	26217	156045	176889	25	214	360	83	818	1316	25
26718	45944	26061	18364	27953	17	398	670	53	486	800	17
26717	45916	26054	51596	72684	20	453	767	78	426	697	20
26660	45816	25998	49882	70866	20	719	1217	102	538	879	20
26565	45681	25912	137919	163321	24	687	1156	110	1376	2246	24
26495	45535	25838	178694	184216	28	680	1147	114	8085	12876	28
26382	45360	25732	164032	181693	26	437	741	98	5292	8466	26
26330	45254	25676	49203	70142	20	657	1106	76	695	1137	20
26216	45069	25570	86089	115216	22	456	762	102	859	1397	22
26076	44835	25434	148078	170294	24	692	1165	110	1920	3121	24
25844	44428	25205	174934	184152	27	463	776	103	6471	10200	27
25667	44122	25033	59812	85929	21	461	769	39	501	828	21
25655	44102	25019	19787	29793	17	299	503	33	223	375	17
25535	43893	24903	112781	143334	23	47	84	31	1113	1820	23
25455	43777	24830	58096	81168	20	316	538	76	795	1301	20
25332	43567	24711	62547	88873	21	182	312	53	809	1324	21
25178	43297	24553	67747	94267	21	46	82	31	860	1380	21
25152	43269	24540	52258	73373	20	306	517	68	660	1061	20
25028	43044	24405	40078	58030	19	401	694	63	308	493	19
24930	42886	24322	73097	103054	22	134	228	46	796	1272	22
24897	42828	24290	92152	123204	22	349	591	62	1251	2028	22
24885	42806	24278	60172	83327	20	172	292	48	489	795	20
24869	42768	24250	39062	59143	20	90	163	48	441	715	20
24584	42285	23972	180302	184223	28	450	753	60	9225	14619	28
24512	42164	23901	159752	178339	25	157	263	53	4324	6864	25
24434	42029	23824	135052	161856	24	501	839	92	1850	3051	24
24239	41718	23635	29427	45313	19	51	91	23	367	608	19
24195	41640	23612	92853	123775	22	50	91	24	1509	2449	22
24159	41580	23576	179314	183881	28	805	1350	140	11154	17568	28
24077	41432	23478	156143	178295	26	155	268	42	3717	6048	26
23993	41291	23395	35223	52422	19	532	902	69	449	719	19
23976	41271	23404	24734	37058	18	248	420	64	162	269	18
23964	41251	23392	31368	45774	18	214	366	68	679	1093	18
23957	41231	23361	101466	133847	23	257	436	73	3204	5036	23
23900	41135	23304	129517	158398	24	203	340	64	2084	3370	24
23570	40573	22982	116352	149066	24	114	197	44	3744	5927	24
23339	40181	22758	88838	117769	22	431	724	126	534	871	22
23303	40122	22725	13646	21896	17	304	523	43	202	332	17
23201	39951	22625	100410	132981	23	223	382	57	1744	2825	23
22931	39495	22364	137303	163010	24	282	484	94	2724	4409	24
22893	39407	22347	63754	90119	21	555	934	121	673	1094	21
22622	38957	22060	7300	12124	16	57	98	22	147	238	16
22455	38674	21901	108213	139587	23	113	189	29	2079	3322	23
22430	38644	21881	29177	45029	19	372	635	77	689	1115	19
22428	38609	21893	6009	9784	15	328	549	55	95	161	15
22388	38573	21842	51563	72668	20	301	505	30	543	894	20
22151	38177	21617	157877	177618	25	747	1262	169	1464	2357	25
22133	38139	21591	175352	184180	27	455	770	63	7645	12090	27
22079	38047	21538	7498	12395	16	44	77	32	54	95	16
21912	37722	21390	96051	126512	22	368	626	90	907	1471	22
21788	37568	21267	103325	135502	23	435	749	81	1531	2440	23
21675	37312	21156	105388	133655	22	494	832	86	1700	2754	22
21654	37274	21136	53302	74523	20	106	185	38	513	835	20
21509	37080	20990	42431	62917	20	117	202	44	853	1371	20
21402	36843	20890	170755	183880	26	218	379	76	6060	9705	26
21122	36438	20614	163597	181551	26	464	777	50	4326	6910	26
21095	36392	20587	62946	89151	21	116	202	43	399	667	21
20945	36138	20442	138358	163546	24	300	509	80	1808	2899	24
20915	36068	20411	160691	178522	25	86	152	41	3934	6251	25
20810	35901	20309	142880	169901	25	304	518	71	7957	12616	27
20804	35887	20304	127029	156849	24	95	164	36	2943	4760	24
20760	35736	20266	25930	39465	18	125	216	62	172	276	18
20613	35491	20123	121438	149439	23	231	389	77	1125	1865	23
20562	35408	20076	38522	58539	20	720	1219	134	643	1045	20
20291	35005	19800	177313	184223	28	413	697	124	9239	14665	28
19763	34110	19287	147625	172730	25	103	179	25	3718	5990	25
19472	33594	19007	147864	172889	25	79	139	37	2445	3927	25
19181	33102	18720	158039	179292	26	340	581	92	5663	9046	26
18927	32608	18489	29179	45030	19	356	609	69	946	1521	19
18456	31799	18032	26404	39043	18	31	56	20	147	239	18
18401	31764	17959	147659	172769	25	359	608	57	1979	3211	25
18350	31678	17909	14209	22641	17	389	658	81	157	260	17
18344	31667	17903	106333	137908	23	446	759	93	2118	3406	23
18080	31218	17646	117550	150001	24	78	137	46	1497	2405	24
18059	31170	17623	19385	29287	17	308	516	45	158	263	17
18032	31134	17598	139051	163941	24	178	301	66	2805	4509	24
17901	30850	17490	14469	21990	16	459	776	78	199	341	16
17583	30303	17179	74314	100925	21	187	324	47	356	579	21
17126	29565	16713	116788	146380	23	96	165	35	830	1345	23
16995	29289	16604	126626	156538	24	385	653	60	4115	6610	24
16989	29278	16598	136570	162659	24	131	225	60	2312	3700	24
16889	29154	16484	87693	116681	22	385	647	72	547	899	22
16700	28839	16301	172051	183778	27	648	1091	155	2859	4608	27
16567	28541	16184	130660	160458	24	94	164	36	1875	2998	24
16391	28313	16000	87920	116906	22	664	1107	84	966	1591	22
16082	27786	15698	139528	164272	24	106	181	44	1906	3101	24
15845	27377	15465	78383	105170	21	84	142	33	1163	1863	21
15681	27057	15322	140399	166605	24	220	373	74	1189	1938	24
15677	27088	15304	127902	157416	24	166	281	54	3545	5677	24
15675	27046	15316	165882	182158	26	403	680	100	1505	2456	26
15449	26693	15079	119273	148210	23	528	899	95	411	671	23
14993	25924	14644	122509	153704	24	200	341	50	1590	2598	24
14258	24683	13936	161711	180916	26	428	721	84	1938	3086	26
14217	24571	13902	8468	13690	16	75	133	22	249	409	16
14172	24493	13858	84947	114179	22	566	954	70	873	1423	22
14130	24420	13816	122198	153473	24	133	223	46	725	1192	24
13965	24173	13655	29569	45479	19	769	1303	133	567	922	19
13827	23930	13519	99000	131722	23	760	1285	73	1342	2174	23
13758	23783	13451	2076	3509	13	225	389	59	72	123	13
13452	23292	13155	59916	86036	21	223	372	41	878	1410	21
13302	23029	13005	64392	90717	21	453	764	97	640	1052	21
12873	22293	12587	64153	90456	21	279	475	73	1276	2075	21
12771	22119	12492	18388	29277	18	95	161	40	72	123	18
12750	22070	12466	88061	117113	22	84	147	42	1142	1853	22
12345	21371	12068	47232	68028	20	232	394	54	239	393	20
12219	21169	11953	157486	177455	25	308	514	59	2380	3856	25
11967	20730	11702	129767	158552	24	503	844	78	1965	3143	24
11946	20695	11682	156757	178628	26	120	209	52	4865	7627	26
11883	20594	11622	157131	178852	26	146	248	42	3867	6224	26
11871	20574	11610	25586	38075	18	248	422	78	255	420	18
11859	20553	11598	128689	157923	24	428	731	90	1789	2881	24
11754	20344	11490	127617	158261	24	155	264	62	4203	6748	24
11733	20333	11477	117949	147308	23	780	1311	95	1407	2274	23
11508	19943	11256	133226	160751	24	323	546	116	1290	2077	24
11424	19776	11166	24723	37043	18	85	148	34	196	322	18
11223	19459	10978	41423	61792	20	345	584	62	723	1184	20
11196	19390	10944	54046	75335	20	206	351	68	540	889	20
10977	19013	10728	76267	106015	22	169	292	56	1368	2235	22
10968	19022	10729	105705	137518	23	610	1028	51	2120	3423	23
10815	18759	10582	39362	59489	20	442	741	84	283	474	20
10797	18730	10564	76710	106471	22	363	619	76	801	1300	22
10791	18692	10548	94708	122846	22	139	237	52	1108	1775	22
10707	18573	10476	43906	64508	20	610	1024	74	80	137	20
10596	18380	10367	142906	169919	25	222	371	55	3720	5959	25
10584	18331	10344	136172	162459	24	431	727	78	1427	2319	24
10572	18325	10341	157419	177427	25	136	237	45	3301	5232	25
10539	18250	10299	63017	89369	21	182	312	81	488	788	21
10476	18169	10250	25491	37952	18	473	800	60	517	843	18
10413	18028	10176	167200	183242	26	468	798	80	7491	11975	26
10248	17742	10014	127072	157870	24	301	507	74	3365	5429	24
10227	17708	9997	78159	104879	21	518	867	57	985	1578	21
10185	17662	9963	110539	141577	23	125	217	51	985	1580	23
9807	17016	9601	65913	92379	21	126	223	45	385	629	21
9750	16906	9545	176106	184126	27	497	843	127	8189	12959	27
9627	16702	9424	47035	67821	20	297	501	56	943	1523	20
9213	15973	9009	71608	98125	21	441	743	67	749	1196	21
9210	15975	9016	51951	73061	20	35	63	22	450	749	20
8868	15387	8682	18604	29532	18	27	49	18	297	496	18
8823	15309	8638	118700	150905	24	450	757	96	1063	1734	24
8814	15279	8627	68266	94617	21	52	91	25	957	1553	21
8790	15253	8605	29886	45956	19	140	240	51	238	397	19
8784	15234	8592	119474	151435	24	433	732	118	622	1017	24
8523	14788	8341	99406	132105	23	198	334	57	2321	3726	23
8409	14583	8226	57555	80610	20	256	436	36	864	1396	20
8118	14095	7946	19084	30093	18	124	207	30	572	919	18
7695	13366	7532	131599	159631	24	170	290	58	1354	2152	24
7446	12928	7288	19724	30863	18	520	871	80	410	668	18
7278	12642	7123	42362	60569	19	169	287	53	530	865	19
6912	11988	6764	19066	30079	18	276	475	70	151	250	18
6489	11283	6352	126259	156316	24	128	220	42	2155	3517	24
6183	10743	6051	70181	96621	21	242	404	55	721	1181	21
6096	10591	5966	181233	184228	30	205	351	82	17468	26853	30
6057	10521	5927	6373	10273	15	792	1324	73	173	292	15
5949	10342	5821	32189	48703	19	999	1680	109	260	437	19
5838	10137	5712	176737	184228	28	357	605	106	3229	5181	28
5583	9705	5463	64121	90422	21	211	359	65	829	1359	21
5520	9581	5399	102165	134423	23	311	535	79	3411	5383	23
5436	9448	5321	174112	184057	27	206	350	87	6737	10671	27
5430	9427	5311	16080	25007	17	67	118	27	137	231	17
5409	9393	5293	123352	150841	23	399	675	73	2172	3459	23
5355	9304	5242	76905	106642	22	111	192	38	481	777	22
5112	8876	5004	177061	184223	28	93	159	36	7741	12057	28
5055	8776	4948	156579	178549	26	326	545	58	4089	6454	26
4968	8624	4862	88093	117080	22	366	618	76	1172	1878	22
4728	8205	4628	7322	12152	16	398	670	54	250	413	16
4665	8085	4565	160587	178513	25	194	331	71	3892	6243	25
4092	7102	4004	89463	118366	22	626	1063	98	1642	2668	22
4059	7032	3972	103349	132169	22	183	316	70	1015	1633	22
3960	6875	3876	39879	60055	20	108	183	40	616	993	20
3816	6622	3735	152249	175470	25	77	137	41	3491	5657	25
3432	5952	3360	25404	37846	18	221	386	54	316	524	18
3234	5604	3167	159600	178294	25	528	899	107	3070	4921	27
3222	5580	3152	46125	68342	20	152	265	54	210	350	20
3090	5351	3023	8057	12538	15	197	334	55	73	126	15
3087	5361	3025	17221	26537	17	511	856	101	141	235	17
3078	5343	3016	11211	17284	16	187	325	42	79	133	16
2988	5187	2928	125410	155793	24	419	712	146	2155	3505	24
2934	5101	2875	114414	143974	23	402	680	105	1233	2002	23
2910	5049	2852	90297	119043	22	87	151	38	870	1394	22
2775	4796	2713	13029	21107	17	164	277	47	170	289	17
2739	4762	2683	69364	95926	21	129	225	51	358	605	21
2538	4423	2487	65183	91565	21	193	328	57	952	1542	21
2493	4340	2444	50718	71760	20	141	241	66	341	561	20
2349	4096	2301	17536	26907	17	379	643	69	256	420	17
2064	3585	2022	11256	17346	16	183	315	60	135	225	16
1662	2907	1629	39557	57411	19	48	85	29	209	344	19
1590	2768	1558	75610	105411	22	182	313	68	713	1147	22
1518	2641	1488	100982	130404	22	201	339	70	255	413	22
1422	2479	1393	62231	88532	21	315	523	21	1428	2304	21
1098	1923	1076	3885	6249	14	338	569	82	36	63	14
1074	1882	1053	147713	172831	25	208	352	61	1274	2042	25
1053	1842	1032	90142	118942	22	416	703	130	732	1205	22
963	1685	944	21959	33600	18	85	151	46	205	341	18
822	1444	808	161555	180866	26	421	716	82	2222	3556	26
819	1436	803	2837	4568	13	124	213	39	36	67	13
750	1319	736	76679	106436	22	72	118	26	534	874	22
702	1230	687	60883	87089	21	282	484	83	493	813	21
678	1190	664	139402	164218	24	344	592	104	752	1226	24
675	1187	662	40613	60853	20	215	369	46	444	740	20
657	1151	643	99913	132570	23	334	557	55	903	1477	23
537	941	526	20720	32094	18	141	241	66	203	339	18
483	852	474	1283	2127	12	162	276	54	38	69	12
240	425	236	80149	109777	22	447	758	60	1039	1710	22









4734 8216 4634 81497 111085 22 256 428 30 1107 1820 22 
115058 184189 39852 30558 44852 18 138 236 40 195 331 18 
13593 23536 13292 119707 151648 24 720 1216 90 2469 3997 24 
79179 131317 9909 103592 135727 23 141 242 55 1016 1663 23 
5403 9383 5288 138746 163789 24 124 215 54 804 1315 24 
23145 39836 22592 90048 118906 22 107 183 40 661 1088 22 
40424 68854 39258 179771 183881 28 173 299 64 6052 9647 28 
119467 190167 43029 69721 96307 21 133 225 35 1640 2635 21 
97920 159699 26508 84032 113413 22 145 250 60 401 661 22 
44473 75551 43105 145480 171579 25 263 445 63 4233 6758 25 
76881 127739 7807 109509 140380 23 306 515 85 1948 3173 23 
18825 32434 18393 67429 93849 21 160 274 69 883 1423 21 
1356 2366 1328 19777 30919 18 679 1146 68 863 1396 18 
82078 135700 12673 61819 87999 21 307 523 85 291 474 21 
63145 106017 60722 169828 183764 26 307 525 58 5777 9268 26 
68719 114875 469 154605 176508 25 207 347 41 3633 5802 25 
50311 85200 48710 132718 160405 24 656 1109 154 3922 6331 26 
38297 65343 37231 70691 97342 21 490 831 91 806 1303 21 
111401 179169 37478 24121 36285 18 704 1181 62 290 480 18 
26009 44707 25366 40305 60531 20 325 553 70 1021 1626 20 
136027 209809 49098 85971 115118 22 394 662 58 1841 2941 24 
64208 107658 61792 41376 61741 20 590 993 104 929 1503 20 
35243 60246 34304 161859 180972 26 304 510 70 3630 5793 26 
104371 169157 31622 133463 162303 24 34 61 24 1351 2210 24 
123623 195516 45328 94552 122651 22 632 1067 70 798 1313 22 
69326 115824 1024 82632 112102 22 208 356 44 1380 2252 22 
25313 43516 24685 12897 20926 17 184 309 61 184 306 17 
41348 70396 40137 39346 57205 19 79 142 37 440 710 19 
73060 121824 4392 87604 116657 22 405 688 82 800 1288 22 
1773 3101 1738 24339 36534 18 309 519 52 458 748 18 
47194 80054 45729 72150 98808 21 178 297 45 735 1193 21 
119006 189531 42589 2282 3794 13 167 284 27 40 70 13 
12612 21833 12330 98668 128589 22 717 1196 126 594 971 22 
76647 127386 7610 104941 133343 22 263 451 66 844 1362 22 
